rank,star,status,status_datetime,officer_id,trr_id
Sergeant of Police,,SUBMITTED,2019-09-28 02:47:00-05:00,1366,3499118
Lieutenant of Police,,APPROVED,2019-09-28 04:18:00-05:00,3497,3499118
Police Officer,,SUBMITTED,2019-09-28 04:47:00-05:00,11448,3500373
Sergeant of Police,,SUBMITTED,2019-09-28 05:27:00-05:00,15728,3500373
Lieutenant of Police,,APPROVED,2019-09-28 07:17:00-05:00,18295,3500373
Police Officer,,SUBMITTED,2020-03-05 07:39:00-06:00,19375,3500373
Sergeant of Police,,APPROVED,2020-03-05 12:00:00-06:00,1852,3500373
Police Officer,,SUBMITTED,2019-09-28 04:52:00-05:00,24558,3500421
Sergeant of Police,,SUBMITTED,2019-09-28 05:25:00-05:00,15728,3500421
Lieutenant of Police,,APPROVED,2019-09-28 07:16:00-05:00,18295,3500421
Police Officer,,SUBMITTED,2020-03-05 08:01:00-06:00,19375,3500421
Sergeant of Police,,APPROVED,2020-03-05 11:47:00-06:00,1852,3500421
Police Officer,,SUBMITTED,2019-09-28 10:10:00-05:00,33975,3502492
Sergeant of Police,,SUBMITTED,2019-09-28 11:13:00-05:00,4102,3502492
Lieutenant of Police,,APPROVED,2019-09-28 11:48:00-05:00,1974,3502492
Police Officer,,SUBMITTED,2019-09-29 04:02:00-05:00,11447,3504377
Sergeant of Police,,SUBMITTED,2019-09-29 06:21:00-05:00,2504,3504377
Police Officer,,SUBMITTED,2019-09-29 06:45:00-05:00,11447,3504377
Lieutenant of Police,,APPROVED,2019-09-29 07:17:00-05:00,17493,3504377
Police Officer,,SUBMITTED,2020-03-11 03:23:00-05:00,15895,3504377
Sergeant of Police,,APPROVED,2020-03-12 08:08:00-05:00,1852,3504377
Police Officer,,SUBMITTED,2019-09-29 05:07:00-05:00,33221,3504630
Sergeant of Police,,SUBMITTED,2019-09-29 07:45:00-05:00,27266,3504630
Lieutenant of Police,,APPROVED,2019-09-29 09:54:00-05:00,17493,3504630
Police Officer,,SUBMITTED,2019-09-29 05:08:00-05:00,34438,3504632
Sergeant of Police,,SUBMITTED,2019-09-29 07:44:00-05:00,27266,3504632
Lieutenant of Police,,APPROVED,2019-09-29 09:54:00-05:00,17493,3504632
Police Officer,,SUBMITTED,2019-09-29 09:51:00-05:00,21671,3505909
Sergeant of Police,,SUBMITTED,2019-09-30 12:15:00-05:00,26185,3505909
Lieutenant of Police,,APPROVED,2019-09-30 01:25:00-05:00,23207,3505909
Police Officer,,SUBMITTED,2020-01-31 07:39:00-06:00,29403,3505909
Sergeant of Police,,APPROVED,2020-01-31 08:47:00-06:00,5411,3505909
Police Officer,,SUBMITTED,2019-09-29 10:22:00-05:00,33431,3505960
Sergeant of Police,,SUBMITTED,2019-09-30 12:05:00-05:00,26185,3505960
Lieutenant of Police,,APPROVED,2019-09-30 01:46:00-05:00,23207,3505960
Police Officer,,SUBMITTED,2020-01-28 01:47:00-06:00,29403,3505960
Sergeant of Police,,APPROVED,2020-01-31 08:54:00-06:00,5411,3505960
Police Officer,,SUBMITTED,2019-09-29 10:52:00-05:00,32654,3507021
Sergeant of Police,,SUBMITTED,2019-09-29 11:58:00-05:00,26185,3507021
Lieutenant of Police,,APPROVED,2019-09-30 03:10:00-05:00,23207,3507021
Police Officer,,SUBMITTED,2020-01-28 01:41:00-06:00,29403,3507021
Sergeant of Police,,APPROVED,2020-01-31 08:59:00-06:00,5411,3507021
Sergeant of Police,,SUBMITTED,2019-09-29 11:29:00-05:00,26185,3507189
Sergeant of Police,,SUBMITTED,2019-09-29 11:43:00-05:00,11117,3507189
Lieutenant of Police,,APPROVED,2019-09-30 02:45:00-05:00,23207,3507189
Police Officer,,SUBMITTED,2020-01-31 12:11:00-06:00,29403,3507189
Sergeant of Police,,APPROVED,2020-01-31 01:05:00-06:00,5411,3507189
Police Officer,,SUBMITTED,2019-09-29 06:50:00-05:00,18840,3509518
Sergeant of Police,,SUBMITTED,2019-09-29 07:07:00-05:00,32071,3509518
Lieutenant of Police,,APPROVED,2019-09-29 07:29:00-05:00,30835,3509518
Police Officer,,SUBMITTED,2020-03-27 10:21:00-05:00,15895,3509518
Sergeant of Police,,APPROVED,2020-03-27 10:49:00-05:00,1852,3509518
Police Officer,,SUBMITTED,2019-09-29 07:10:00-05:00,10719,3510791
Sergeant of Police,,SUBMITTED,2019-09-29 07:18:00-05:00,32071,3510791
Lieutenant of Police,,APPROVED,2019-09-29 07:51:00-05:00,30835,3510791
Police Officer,,SUBMITTED,2020-03-27 10:28:00-05:00,15895,3510791
Sergeant of Police,,APPROVED,2020-03-27 10:47:00-05:00,1852,3510791
Police Officer,,SUBMITTED,2019-09-29 07:25:00-05:00,14317,3510894
Sergeant of Police,,SUBMITTED,2019-09-29 07:32:00-05:00,32071,3510894
Lieutenant of Police,,APPROVED,2019-09-29 08:09:00-05:00,30835,3510894
Police Officer,,SUBMITTED,2020-03-27 10:34:00-05:00,15895,3510894
Sergeant of Police,,APPROVED,2020-03-27 10:42:00-05:00,1852,3510894
Police Officer,,SUBMITTED,2019-09-30 12:52:00-05:00,5477,3512537
Sergeant of Police,,SUBMITTED,2019-09-30 01:14:00-05:00,10085,3512537
Lieutenant of Police,,APPROVED,2019-09-30 01:33:00-05:00,15004,3512537
Police Officer,,SUBMITTED,2019-09-30 01:52:00-05:00,19100,3512799
Sergeant of Police,,SUBMITTED,2019-09-30 01:57:00-05:00,12103,3512799
Lieutenant of Police,,APPROVED,2019-09-30 02:22:00-05:00,19883,3512799
Police Officer,,SUBMITTED,2019-09-30 01:31:00-05:00,28056,3512803
Sergeant of Police,,SUBMITTED,2019-09-30 01:49:00-05:00,12103,3512803
Lieutenant of Police,,APPROVED,2019-09-30 02:10:00-05:00,19883,3512803
Police Officer,,SUBMITTED,2019-09-30 04:22:00-05:00,34150,3513146
Sergeant of Police,,SUBMITTED,2019-09-30 04:28:00-05:00,3390,3513146
Lieutenant of Police,,APPROVED,2019-09-30 05:00:00-05:00,13331,3513146
Police Officer,,SUBMITTED,2020-03-05 01:14:00-06:00,23422,3513146
Sergeant of Police,,APPROVED,2020-03-06 11:13:00-06:00,5411,3513146
Police Officer,,SUBMITTED,2019-09-30 01:45:00-05:00,28972,3521480
Sergeant of Police,,SUBMITTED,2019-09-30 02:49:00-05:00,27472,3521480
Lieutenant of Police,,APPROVED,2019-09-30 02:59:00-05:00,12935,3521480
Police Officer,,SUBMITTED,2020-02-21 08:44:00-06:00,8790,3521480
Sergeant of Police,,APPROVED,2020-02-25 10:19:00-06:00,2216,3521480
Police Officer,,SUBMITTED,2019-09-30 05:09:00-05:00,18529,3524614
Sergeant of Police,,SUBMITTED,2019-09-30 08:43:00-05:00,8902,3524614
Lieutenant of Police,,APPROVED,2019-10-08 03:38:00-05:00,5481,3524614
Police Officer,,SUBMITTED,2019-09-30 10:05:00-05:00,19225,3526880
Sergeant of Police,,SUBMITTED,2019-10-01 12:16:00-05:00,9076,3526880
Lieutenant of Police,,APPROVED,2019-10-01 01:34:00-05:00,26689,3526880
Police Officer,,SUBMITTED,2019-10-01 12:17:00-05:00,18957,3527645
Sergeant of Police,,SUBMITTED,2019-10-01 02:31:00-05:00,16297,3527645
Lieutenant of Police,,APPROVED,2019-10-01 02:51:00-05:00,24572,3527645
Police Officer,,SUBMITTED,2020-03-25 09:21:00-05:00,8790,3527645
Sergeant of Police,,APPROVED,2020-03-26 08:42:00-05:00,2216,3527645
Police Officer,,SUBMITTED,2019-10-01 12:17:00-05:00,23689,3527782
Sergeant of Police,,SUBMITTED,2019-10-01 02:06:00-05:00,16297,3527782
Lieutenant of Police,,APPROVED,2019-10-01 02:24:00-05:00,24572,3527782
Police Officer,,SUBMITTED,2020-03-25 09:25:00-05:00,8790,3527782
Sergeant of Police,,APPROVED,2020-03-26 08:43:00-05:00,2216,3527782
Police Officer,,SUBMITTED,2019-10-01 12:42:00-05:00,7448,3528342
Sergeant of Police,,SUBMITTED,2019-10-01 02:07:00-05:00,16297,3528342
Lieutenant of Police,,APPROVED,2019-10-01 02:19:00-05:00,24572,3528342
Police Officer,,SUBMITTED,2020-03-25 09:27:00-05:00,8790,3528342
Sergeant of Police,,APPROVED,2020-03-26 08:44:00-05:00,2216,3528342
Police Officer,,SUBMITTED,2019-10-01 02:22:00-05:00,30644,3528667
Sergeant of Police,,SUBMITTED,2019-10-01 03:10:00-05:00,32257,3528667
Lieutenant of Police,,APPROVED,2019-10-01 04:20:00-05:00,7047,3528667
Police Officer,,SUBMITTED,2019-10-01 02:04:00-05:00,33136,3536923
Sergeant of Police,,SUBMITTED,2019-10-01 02:36:00-05:00,15979,3536923
Lieutenant of Police,,APPROVED,2019-10-01 03:53:00-05:00,30835,3536923
Police Officer,,SUBMITTED,2019-10-01 01:58:00-05:00,34225,3536928
Sergeant of Police,,SUBMITTED,2019-10-01 02:31:00-05:00,15979,3536928
Lieutenant of Police,,APPROVED,2019-10-01 03:35:00-05:00,30835,3536928
Police Officer / Field Training Officer,,SUBMITTED,2019-10-01 09:08:00-05:00,16393,3542577
Sergeant of Police,,SUBMITTED,2019-10-01 11:20:00-05:00,8214,3542577
Lieutenant of Police,,APPROVED,2019-10-01 11:27:00-05:00,4742,3542577
Police Officer,,SUBMITTED,2020-02-26 01:38:00-06:00,18654,3542577
Sergeant of Police,,APPROVED,2020-02-27 12:44:00-06:00,1852,3542577
Police Officer,,SUBMITTED,2019-10-01 11:30:00-05:00,32492,3543456
Sergeant of Police,,SUBMITTED,2019-10-02 12:06:00-05:00,22930,3543456
Lieutenant of Police,,APPROVED,2019-10-02 12:33:00-05:00,16163,3543456
Police Officer,,SUBMITTED,2019-10-01 11:28:00-05:00,32481,3543523
Sergeant of Police,,SUBMITTED,2019-10-02 12:04:00-05:00,22930,3543523
Lieutenant of Police,,APPROVED,2019-10-02 12:25:00-05:00,16163,3543523
Police Officer / Field Training Officer,,SUBMITTED,2019-10-02 12:59:00-05:00,23718,3543777
Sergeant of Police,,SUBMITTED,2019-10-02 01:03:00-05:00,9054,3543777
Lieutenant of Police,,APPROVED,2019-10-02 01:33:00-05:00,7279,3543777
Sergeant of Police,,SUBMITTED,2020-03-16 10:25:00-05:00,1852,3543777
Sergeant of Police,,APPROVED,2020-03-16 10:25:00-05:00,1852,3543777
Police Officer,,SUBMITTED,2019-10-02 03:14:00-05:00,33882,3544501
Sergeant of Police,,SUBMITTED,2019-10-02 03:56:00-05:00,8176,3544501
Lieutenant of Police,,APPROVED,2019-10-03 11:20:00-05:00,23492,3544501
Police Officer,,SUBMITTED,2019-10-02 01:49:00-05:00,11447,3544505
Sergeant of Police,,SUBMITTED,2019-10-02 02:18:00-05:00,13873,3544505
Lieutenant of Police,,APPROVED,2019-10-02 02:31:00-05:00,7279,3544505
Police Officer,,SUBMITTED,2019-10-02 02:43:00-05:00,8491,3544910
Sergeant of Police,,SUBMITTED,2019-10-02 03:55:00-05:00,8176,3544910
Lieutenant of Police,,APPROVED,2019-10-03 10:32:00-05:00,23492,3544910
Police Officer,,SUBMITTED,2019-10-02 02:46:00-05:00,11085,3544962
Sergeant of Police,,SUBMITTED,2019-10-02 03:54:00-05:00,8176,3544962
Police Officer,,SUBMITTED,2019-10-02 04:05:00-05:00,11085,3544962
Lieutenant of Police,,APPROVED,2019-10-03 11:34:00-05:00,23492,3544962
Police Officer,,SUBMITTED,2019-10-04 01:12:00-05:00,32904,3548030
Sergeant of Police,,SUBMITTED,2019-11-08 11:01:00-06:00,25788,3548030
Lieutenant of Police,,APPROVED,2020-04-16 12:51:00-05:00,13273,3548030
Sergeant of Police,,SUBMITTED,2020-05-11 09:09:00-05:00,1852,3548030
Sergeant of Police,,APPROVED,2020-05-11 09:09:00-05:00,1852,3548030
Police Officer,,SUBMITTED,2019-10-02 02:17:00-05:00,20319,3551539
Sergeant of Police,,SUBMITTED,2019-10-02 03:32:00-05:00,2077,3551539
Lieutenant of Police,,APPROVED,2019-10-02 03:41:00-05:00,7713,3551539
Police Officer,,SUBMITTED,2020-03-23 01:33:00-05:00,27761,3551539
Sergeant of Police,,APPROVED,2020-03-24 10:22:00-05:00,1852,3551539
Police Officer,,SUBMITTED,2019-10-02 01:45:00-05:00,20462,3553212
Sergeant of Police,,SUBMITTED,2019-10-02 02:53:00-05:00,2077,3553212
Lieutenant of Police,,APPROVED,2019-10-02 03:21:00-05:00,7713,3553212
Police Officer,,SUBMITTED,2020-03-23 01:38:00-05:00,27761,3553212
Sergeant of Police,,APPROVED,2020-03-24 10:18:00-05:00,1852,3553212
Police Officer,,SUBMITTED,2019-10-03 03:04:00-05:00,6797,3560695
Police Officer,,SUBMITTED,2019-10-05 08:52:00-05:00,12813,3592315
Sergeant of Police,,SUBMITTED,2019-10-03 07:00:00-05:00,22396,3560695
Lieutenant of Police,,APPROVED,2019-10-03 08:00:00-05:00,886,3560695
Lieutenant of Police,,SUBMITTED,2019-10-03 04:39:00-05:00,14691,3560745
Lieutenant of Police,,SUBMITTED,2019-10-03 08:29:00-05:00,886,3560745
Lieutenant of Police,,APPROVED,2019-10-03 08:44:00-05:00,886,3560745
Police Officer,,SUBMITTED,2019-10-03 04:36:00-05:00,18598,3560969
Sergeant of Police,,SUBMITTED,2019-10-03 06:58:00-05:00,22396,3560969
Lieutenant of Police,,APPROVED,2019-10-03 08:56:00-05:00,886,3560969
Police Officer,,SUBMITTED,2019-10-03 04:38:00-05:00,10250,3560972
Sergeant of Police,,SUBMITTED,2019-10-03 05:05:00-05:00,29359,3560972
Lieutenant of Police,,APPROVED,2019-10-03 05:20:00-05:00,2189,3560972
Sergeant of Police,,APPROVED,2020-03-04 11:43:00-06:00,1852,3560972
Sergeant of Police,,SUBMITTED,2020-03-04 11:43:00-06:00,1852,3560972
Police Officer,,SUBMITTED,2019-10-03 04:32:00-05:00,9322,3561044
Sergeant of Police,,SUBMITTED,2019-10-03 06:57:00-05:00,22396,3561044
Lieutenant of Police,,APPROVED,2019-10-03 08:59:00-05:00,886,3561044
Police Officer,,SUBMITTED,2019-10-03 07:02:00-05:00,13809,3561050
Sergeant of Police,,SUBMITTED,2019-10-03 07:11:00-05:00,8406,3561050
Lieutenant of Police,,APPROVED,2019-10-03 10:16:00-05:00,886,3561050
Sergeant of Police,,APPROVED,2020-03-16 10:57:00-05:00,1852,3561050
Sergeant of Police,,SUBMITTED,2020-03-16 10:57:00-05:00,1852,3561050
Police Officer,,SUBMITTED,2019-10-03 07:11:00-05:00,23026,3561817
Sergeant of Police,,SUBMITTED,2019-10-03 07:23:00-05:00,8406,3561817
Lieutenant of Police,,APPROVED,2019-10-03 10:22:00-05:00,886,3561817
Sergeant of Police,,APPROVED,2020-03-16 10:54:00-05:00,1852,3561817
Sergeant of Police,,SUBMITTED,2020-03-16 10:54:00-05:00,1852,3561817
Police Officer,,SUBMITTED,2019-10-03 05:37:00-05:00,18626,3569972
Sergeant of Police,,SUBMITTED,2019-10-03 06:39:00-05:00,1366,3569972
Lieutenant of Police,,APPROVED,2019-10-03 08:20:00-05:00,3497,3569972
Police Officer,,SUBMITTED,2020-03-05 10:21:00-06:00,19274,3569972
Sergeant of Police,,APPROVED,2020-03-06 08:43:00-06:00,1852,3569972
Police Officer,,SUBMITTED,2019-10-03 06:43:00-05:00,3764,3571196
Sergeant of Police,,SUBMITTED,2019-10-03 08:14:00-05:00,24525,3571196
Lieutenant of Police,,APPROVED,2019-10-03 08:54:00-05:00,16613,3571196
Police Officer,,SUBMITTED,2020-03-13 12:36:00-05:00,23707,3571196
Sergeant of Police,,APPROVED,2020-03-16 10:38:00-05:00,2216,3571196
Sergeant of Police,,SUBMITTED,2019-10-03 05:56:00-05:00,24525,3571310
Sergeant of Police,,SUBMITTED,2019-10-03 08:17:00-05:00,25320,3571310
Lieutenant of Police,,APPROVED,2019-10-03 08:47:00-05:00,16613,3571310
Police Officer,,SUBMITTED,2020-03-13 12:44:00-05:00,23707,3571310
Sergeant of Police,,APPROVED,2020-03-16 10:43:00-05:00,2216,3571310
Police Officer,,SUBMITTED,2019-10-03 06:52:00-05:00,33509,3572368
Police Officer,,SUBMITTED,2019-10-09 02:23:00-05:00,33509,3572368
Sergeant of Police,,SUBMITTED,2019-10-09 03:02:00-05:00,25941,3572368
Lieutenant of Police,,APPROVED,2019-10-09 03:07:00-05:00,21752,3572368
Police Officer,,SUBMITTED,2020-03-23 10:29:00-05:00,11086,3572368
Sergeant of Police,,APPROVED,2020-03-24 09:10:00-05:00,2216,3572368
Police Officer,,SUBMITTED,2019-10-03 06:56:00-05:00,32777,3572423
Police Officer,,SUBMITTED,2019-10-09 02:23:00-05:00,32777,3572423
Sergeant of Police,,SUBMITTED,2019-10-09 02:58:00-05:00,25941,3572423
Lieutenant of Police,,APPROVED,2019-10-09 03:10:00-05:00,21752,3572423
Police Officer,,SUBMITTED,2020-03-23 10:34:00-05:00,11086,3572423
Sergeant of Police,,APPROVED,2020-03-24 09:16:00-05:00,2216,3572423
Police Officer,,SUBMITTED,2019-10-03 11:27:00-05:00,7580,3572969
Sergeant of Police,,SUBMITTED,2019-10-04 12:00:00-05:00,8176,3572969
Lieutenant of Police,,APPROVED,2019-10-04 12:05:00-05:00,30893,3572969
Police Officer,,SUBMITTED,2020-01-17 01:22:00-06:00,19923,3572969
Sergeant of Police,,APPROVED,2020-01-24 09:18:00-06:00,5411,3572969
Police Officer,,SUBMITTED,2019-10-03 11:07:00-05:00,34750,3573062
Lieutenant of Police,,APPROVED,2019-10-10 11:11:00-05:00,27575,3659785
Sergeant of Police,,SUBMITTED,2019-10-03 11:53:00-05:00,8176,3573062
Lieutenant of Police,,APPROVED,2019-10-04 12:02:00-05:00,30893,3573062
Police Officer,,SUBMITTED,2020-01-17 01:27:00-06:00,19923,3573062
Sergeant of Police,,APPROVED,2020-01-24 09:30:00-06:00,5411,3573062
Police Officer,,SUBMITTED,2019-10-04 12:10:00-05:00,32732,3573292
Sergeant of Police,,SUBMITTED,2019-10-04 12:24:00-05:00,8176,3573292
Lieutenant of Police,,APPROVED,2019-10-04 12:29:00-05:00,30893,3573292
Police Officer,,SUBMITTED,2020-01-17 01:31:00-06:00,19923,3573292
Sergeant of Police,,APPROVED,2020-01-24 10:05:00-06:00,5411,3573292
Police Officer,,SUBMITTED,2019-10-03 11:09:00-05:00,33313,3573371
Sergeant of Police,,SUBMITTED,2019-10-03 11:39:00-05:00,8176,3573371
Police Officer,,SUBMITTED,2019-10-03 11:53:00-05:00,33313,3573371
Lieutenant of Police,,APPROVED,2019-10-03 11:58:00-05:00,30893,3573371
Police Officer,,SUBMITTED,2020-01-17 02:06:00-06:00,19923,3573371
Sergeant of Police,,APPROVED,2020-01-24 10:14:00-06:00,5411,3573371
Sergeant of Police,,SUBMITTED,2019-10-03 10:01:00-05:00,8176,3573639
Sergeant of Police,,SUBMITTED,2019-10-03 11:11:00-05:00,16927,3573639
Lieutenant of Police,,APPROVED,2019-10-03 11:25:00-05:00,30893,3573639
Police Officer,,SUBMITTED,2020-01-17 02:11:00-06:00,19923,3573639
Sergeant of Police,,APPROVED,2020-01-24 10:19:00-06:00,5411,3573639
Sergeant of Police,,SUBMITTED,2019-10-03 10:14:00-05:00,23130,3573743
Sergeant of Police,,SUBMITTED,2019-10-03 10:27:00-05:00,20495,3573743
Lieutenant of Police,,APPROVED,2019-10-04 01:32:00-05:00,18295,3573743
Police Officer,,SUBMITTED,2020-03-05 08:08:00-06:00,18654,3573743
Sergeant of Police,,APPROVED,2020-03-06 10:50:00-06:00,1852,3573743
Police Officer,,SUBMITTED,2019-10-03 10:35:00-05:00,25922,3573844
Lieutenant of Police,,SUBMITTED,2019-10-04 02:04:00-05:00,14691,3573844
Lieutenant of Police,,APPROVED,2019-10-04 02:09:00-05:00,14691,3573844
Police Officer,,SUBMITTED,2019-10-04 12:09:00-05:00,32965,3574062
Sergeant of Police,,SUBMITTED,2019-10-04 12:18:00-05:00,8176,3574062
Lieutenant of Police,,APPROVED,2019-10-04 12:25:00-05:00,30893,3574062
Police Officer,,SUBMITTED,2020-01-17 02:27:00-06:00,19923,3574062
Sergeant of Police,,APPROVED,2020-01-24 10:37:00-06:00,5411,3574062
Sergeant of Police,,SUBMITTED,2019-10-04 01:26:00-05:00,15849,3574151
Sergeant of Police,,SUBMITTED,2019-10-04 02:22:00-05:00,2504,3574151
Lieutenant of Police,,APPROVED,2019-10-04 02:41:00-05:00,17493,3574151
Police Officer,,SUBMITTED,2020-03-09 10:27:00-05:00,19274,3574151
Sergeant of Police,,APPROVED,2020-03-10 08:49:00-05:00,1852,3574151
Sergeant of Police,,SUBMITTED,2019-10-04 01:28:00-05:00,15849,3574598
Sergeant of Police,,SUBMITTED,2019-10-04 02:16:00-05:00,2504,3574598
Lieutenant of Police,,APPROVED,2019-10-04 02:39:00-05:00,17493,3574598
Police Officer,,SUBMITTED,2020-03-09 10:26:00-05:00,19274,3574598
Sergeant of Police,,APPROVED,2020-03-10 08:50:00-05:00,1852,3574598
Sergeant of Police,,SUBMITTED,2019-10-04 10:32:00-05:00,8213,3579934
Sergeant of Police,,SUBMITTED,2019-10-04 11:51:00-05:00,8213,3579934
Lieutenant of Police,,APPROVED,2019-10-04 12:37:00-05:00,30302,3579934
Sergeant of Police,,SUBMITTED,2020-03-12 09:45:00-05:00,1852,3579934
Sergeant of Police,,APPROVED,2020-03-12 09:46:00-05:00,1852,3579934
Police Officer,,SUBMITTED,2019-10-04 10:41:00-05:00,33332,3580046
Sergeant of Police,,SUBMITTED,2019-10-04 11:57:00-05:00,8213,3580046
Lieutenant of Police,,APPROVED,2019-10-04 12:34:00-05:00,30302,3580046
Sergeant of Police,,APPROVED,2020-03-12 09:46:00-05:00,1852,3580046
Sergeant of Police,,SUBMITTED,2020-03-12 09:46:00-05:00,1852,3580046
Police Officer,,SUBMITTED,2019-10-04 12:36:00-05:00,263,3582039
Sergeant of Police,,SUBMITTED,2019-10-04 12:47:00-05:00,4029,3582039
Lieutenant of Police,,APPROVED,2019-10-04 12:53:00-05:00,29729,3582039
Police Officer,,SUBMITTED,2020-04-02 10:24:00-05:00,23429,3582039
Sergeant of Police,,SUBMITTED,2020-04-03 12:16:00-05:00,2216,3582039
Sergeant of Police,,SUBMITTED,2020-04-03 04:12:00-05:00,1852,3582039
Police Officer,,SUBMITTED,2019-10-04 04:34:00-05:00,34168,3585626
Sergeant of Police,,SUBMITTED,2019-10-04 08:29:00-05:00,25092,3585626
Lieutenant of Police,,APPROVED,2019-10-04 09:12:00-05:00,27284,3585626
Police Officer,,SUBMITTED,2019-10-04 04:34:00-05:00,33938,3585628
Sergeant of Police,,SUBMITTED,2019-10-04 08:28:00-05:00,25092,3585628
Lieutenant of Police,,APPROVED,2019-10-04 08:51:00-05:00,27284,3585628
Police Officer,,SUBMITTED,2019-10-04 06:23:00-05:00,30999,3586428
Sergeant of Police,,SUBMITTED,2019-10-04 06:48:00-05:00,31899,3586428
Lieutenant of Police,,APPROVED,2019-10-04 07:15:00-05:00,21013,3586428
Police Officer,,SUBMITTED,2019-10-04 06:43:00-05:00,31634,3586485
Sergeant of Police,,SUBMITTED,2019-10-04 07:22:00-05:00,1366,3586485
Police Officer,,SUBMITTED,2019-10-04 08:28:00-05:00,31634,3586485
Lieutenant of Police,,APPROVED,2019-10-05 03:30:00-05:00,3497,3586485
Police Officer,,SUBMITTED,2019-10-04 07:36:00-05:00,27991,3587192
Sergeant of Police,,SUBMITTED,2019-10-04 07:39:00-05:00,1366,3587192
Police Officer,,SUBMITTED,2019-10-04 08:26:00-05:00,27991,3587192
Lieutenant of Police,,APPROVED,2019-10-05 03:14:00-05:00,3497,3587192
Police Officer,,SUBMITTED,2019-10-04 07:47:00-05:00,29228,3587249
Sergeant of Police,,SUBMITTED,2019-10-04 08:09:00-05:00,21335,3587249
Lieutenant of Police,,APPROVED,2019-10-04 11:04:00-05:00,29134,3587249
Police Officer,,SUBMITTED,2020-03-12 02:35:00-05:00,11086,3587249
Sergeant of Police,,APPROVED,2020-03-16 09:40:00-05:00,2216,3587249
Police Officer,,SUBMITTED,2019-10-04 07:50:00-05:00,19863,3587925
Sergeant of Police,,SUBMITTED,2019-10-04 08:10:00-05:00,21335,3587925
Lieutenant of Police,,APPROVED,2019-10-04 10:50:00-05:00,29134,3587925
Police Officer,,SUBMITTED,2020-03-12 02:38:00-05:00,11086,3587925
Sergeant of Police,,APPROVED,2020-03-16 09:42:00-05:00,2216,3587925
Police Officer,,SUBMITTED,2019-10-04 08:24:00-05:00,3233,3588073
Sergeant of Police,,SUBMITTED,2019-10-04 08:32:00-05:00,476,3588073
Lieutenant of Police,,APPROVED,2019-10-04 09:18:00-05:00,16613,3588073
Police Officer,,SUBMITTED,2020-02-26 02:14:00-06:00,18654,3588073
Sergeant of Police,,APPROVED,2020-02-27 12:56:00-06:00,1852,3588073
Police Officer,,SUBMITTED,2019-10-04 10:08:00-05:00,3952,3588256
Sergeant of Police,,SUBMITTED,2019-10-05 01:02:00-05:00,6736,3588256
Lieutenant of Police,,APPROVED,2019-10-05 01:56:00-05:00,4505,3588256
Police Officer,,SUBMITTED,2019-10-04 10:04:00-05:00,26896,3588605
Sergeant of Police,,SUBMITTED,2019-10-05 01:01:00-05:00,6736,3588605
